0.008212,0.002587890625,-1.1743203125,-0.00176171875,2.19970410156,-0.001107421875,-0.50156640625,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19831835937,0.002595703125,-0.4929921875,3.30220214844
0.018036,0.00269140625,-1.1743203125,-0.00176171875,2.19955957031,-0.001107421875,-0.50156640625,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19831835937,0.002595703125,-0.4929921875,3.30220214844
0.028269,0.0027939453125,-1.17442285156,-0.0016171875,2.19955957031,-0.001107421875,-0.50156640625,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19831835937,0.002595703125,-0.4929921875,3.30220214844
0.037886,0.0028974609375,-1.1743203125,-0.00176171875,2.19955957031,-0.001107421875,-0.50156640625,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19831835937,0.002595703125,-0.4929921875,3.30220214844
0.047995,0.003,-1.17390820313,-0.00190625,2.19941503906,-0.001107421875,-0.501979492188,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19831835937,0.002595703125,-0.493405273438,3.30220214844
0.058641,0.0028974609375,-1.17359960938,-0.00190625,2.19941503906,-0.0006943359375,-0.5017734375,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19846289063,0.002595703125,-0.4948515625,3.30220214844
0.070859,0.00269140625,-1.17349707031,-0.00176171875,2.19970410156,-0.000900390625,-0.501360351563,3.29735839844,0.0011533203125,-1.17807324219,-0.002828125,2.19846289063,0.002595703125,-0.495883789063,3.30220214844
0.080539,0.002587890625,-1.17329101563,-0.00176171875,2.1999921875,-0.0015205078125,-0.50156640625,3.29735839844,0.0011533203125,-1.17807324219,-0.002828125,2.19846289063,0.002595703125,-0.49650390625,3.30220214844
0.089605,0.002587890625,-1.17298242188,-0.00190625,2.20013671875,-0.0015205078125,-0.50156640625,3.29735839844,0.0011533203125,-1.17807324219,-0.002828125,2.19846289063,0.002595703125,-0.497537109375,3.30220214844
0.101495,0.0024853515625,-1.1725703125,-0.00190625,2.20042578125,-0.0015205078125,-0.500946289063,3.29735839844,0.0011533203125,-1.17807324219,-0.002828125,2.19831835937,0.0028017578125,-0.497950195313,3.30220214844
0.112053,0.0024853515625,-1.1725703125,-0.0020498046875,2.2005703125,-0.00193359375,-0.501360351563,3.29735839844,0.0011533203125,-1.17817578125,-0.002828125,2.19817382812,0.0030087890625,-0.498350585937,3.30220214844
